Date,Time,ms,LEVEL,TEMPERATURE
5/23/2019,1:00:19 PM,0,0.59,19
5/23/2019,2:00:19 PM,0,0.591,19.7
5/23/2019,3:00:19 PM,0,0.584,20.6
5/23/2019,4:00:19 PM,0,0.578,21.3
5/23/2019,5:00:19 PM,0,0.585,21.5
5/23/2019,6:00:19 PM,0,0.593,21.3
5/23/2019,7:00:19 PM,0,0.583,20.8
5/23/2019,8:00:19 PM,0,0.577,19.9
5/23/2019,9:00:19 PM,0,0.59,19.1
5/23/2019,10:00:19 PM,0,0.585,18.4
5/23/2019,11:00:19 PM,0,0.579,18
5/24/2019,12:00:19 AM,0,0.565,17.9
5/24/2019,1:00:19 AM,0,0.561,17.9
5/24/2019,2:00:19 AM,0,0.573,18
5/24/2019,3:00:19 AM,0,0.565,17.8
5/24/2019,4:00:19 AM,0,0.561,17.6
5/24/2019,5:00:19 AM,0,0.555,17.5
5/24/2019,6:00:19 AM,0,0.578,17.4
5/24/2019,7:00:19 AM,0,0.582,17.1
5/24/2019,8:00:19 AM,0,0.548,17
5/24/2019,9:00:19 AM,0,0.542,16.8
5/24/2019,10:00:19 AM,0,0.575,16.8
5/24/2019,11:00:19 AM,0,0.566,16.7
5/24/2019,12:00:19 PM,0,0.585,16.5
5/24/2019,1:00:19 PM,0,0.617,16.8
5/24/2019,2:00:19 PM,0,0.536,16.8
5/24/2019,3:00:19 PM,0,0.546,16.9
5/24/2019,4:00:19 PM,0,0.571,17.4
5/24/2019,5:00:19 PM,0,0.587,17.9
5/24/2019,6:00:19 PM,0,0.55,18.3
5/24/2019,7:00:19 PM,0,0.571,18.4
5/24/2019,8:00:19 PM,0,0.569,18.4
5/24/2019,9:00:19 PM,0,0.581,18.2
5/24/2019,10:00:19 PM,0,0.575,18.2
5/24/2019,11:00:19 PM,0,0.581,18.1
5/25/2019,12:00:19 AM,0,0.558,18.1
5/25/2019,1:00:19 AM,0,0.574,18
5/25/2019,2:00:19 AM,0,0.566,18
5/25/2019,3:00:19 AM,0,0.545,18
5/25/2019,4:00:19 AM,0,0.568,18.1
5/25/2019,5:00:19 AM,0,0.597,18.2
5/25/2019,6:00:19 AM,0,0.59,18.1
5/25/2019,7:00:19 AM,0,0.607,18
5/25/2019,8:00:19 AM,0,0.598,18
5/25/2019,9:00:19 AM,0,0.587,18.1
5/25/2019,10:00:19 AM,0,0.581,18.5
5/25/2019,11:00:19 AM,0,0.586,19.1
5/25/2019,12:00:19 PM,0,0.61,19
5/25/2019,1:00:19 PM,0,0.569,19.2
5/25/2019,2:00:19 PM,0,0.581,20.1
5/25/2019,3:00:19 PM,0,0.582,21.3
5/25/2019,4:00:19 PM,0,0.594,22.3
5/25/2019,5:00:19 PM,0,0.595,23
5/25/2019,6:00:19 PM,0,0.597,23.5
5/25/2019,7:00:19 PM,0,0.597,23.8
5/25/2019,8:00:19 PM,0,0.591,23.7
5/25/2019,9:00:19 PM,0,0.591,22.5
5/25/2019,10:00:19 PM,0,0.583,21.5
5/25/2019,11:00:19 PM,0,0.594,21
5/26/2019,12:00:19 AM,0,0.569,20.5
5/26/2019,1:00:19 AM,0,0.581,20.4
5/26/2019,2:00:19 AM,0,0.585,20.4
5/26/2019,3:00:19 AM,0,0.562,20.3
5/26/2019,4:00:19 AM,0,0.577,20.3
5/26/2019,5:00:19 AM,0,0.597,20.3
5/26/2019,6:00:19 AM,0,0.583,20.2
5/26/2019,7:00:19 AM,0,0.587,20.1
5/26/2019,8:00:19 AM,0,0.582,20
5/26/2019,9:00:19 AM,0,0.585,19.9
5/26/2019,10:00:19 AM,0,0.559,19.8
5/26/2019,11:00:19 AM,0,0.561,19.8
5/26/2019,12:00:19 PM,0,0.574,19.7
5/26/2019,1:00:19 PM,0,0.587,19.7
5/26/2019,2:00:19 PM,0,0.562,19.8
5/26/2019,3:00:19 PM,0,0.561,20.5
5/26/2019,4:00:19 PM,0,0.573,21.4
5/26/2019,5:00:19 PM,0,0.562,22
5/26/2019,6:00:19 PM,0,0.575,22.2
5/26/2019,7:00:19 PM,0,0.559,22.1
5/26/2019,8:00:19 PM,0,0.571,21.9
5/26/2019,9:00:19 PM,0,0.568,21.7
5/26/2019,10:00:19 PM,0,0.57,21.5
5/26/2019,11:00:19 PM,0,0.578,21.3
5/27/2019,12:00:19 AM,0,0.562,21.1
5/27/2019,1:00:19 AM,0,0.568,20.8
5/27/2019,2:00:19 AM,0,0.56,20.5
5/27/2019,3:00:19 AM,0,0.551,20.3
5/27/2019,4:00:19 AM,0,0.555,20
5/27/2019,5:00:19 AM,0,0.564,19.8
5/27/2019,6:00:19 AM,0,0.551,19.5
5/27/2019,7:00:19 AM,0,0.568,19.3
5/27/2019,8:00:19 AM,0,0.57,19.1
5/27/2019,9:00:19 AM,0,0.537,19.1
5/27/2019,10:00:19 AM,0,0.552,19.3
5/27/2019,11:00:19 AM,0,0.552,19.6
5/27/2019,12:00:19 PM,0,0.537,19.9
5/27/2019,1:00:19 PM,0,0.554,20.1
5/27/2019,2:00:19 PM,0,0.533,20.1
5/27/2019,3:00:19 PM,0,0.49,20.1
5/27/2019,4:00:19 PM,0,0.57,20
5/27/2019,5:00:19 PM,0,0.536,19.9
5/27/2019,6:00:19 PM,0,0.551,19.9
5/27/2019,7:00:19 PM,0,0.545,19.9
5/27/2019,8:00:19 PM,0,0.555,20
5/27/2019,9:00:19 PM,0,0.557,19.9
5/27/2019,10:00:19 PM,0,0.558,19.8
5/27/2019,11:00:19 PM,0,0.566,19.7
5/28/2019,12:00:19 AM,0,0.571,19.7
5/28/2019,1:00:19 AM,0,0.568,19.6
5/28/2019,2:00:19 AM,0,0.57,19.6
5/28/2019,3:00:19 AM,0,0.56,19.5
5/28/2019,4:00:19 AM,0,0.577,19.4
5/28/2019,5:00:19 AM,0,0.578,19.4
5/28/2019,6:00:19 AM,0,0.587,19.3
5/28/2019,7:00:19 AM,0,0.591,19.1
5/28/2019,8:00:19 AM,0,0.579,19
5/28/2019,9:00:19 AM,0,0.587,19
5/28/2019,10:00:19 AM,0,0.593,19
5/28/2019,11:00:19 AM,0,0.583,19
5/28/2019,12:00:19 PM,0,0.582,19
5/28/2019,1:00:19 PM,0,0.573,19.2
5/28/2019,2:00:19 PM,0,0.594,19.2
5/28/2019,3:00:19 PM,0,0.528,19.2
5/28/2019,4:00:19 PM,0,0.579,19.2
5/28/2019,5:00:19 PM,0,0.527,19.3
5/28/2019,6:00:19 PM,0,0.565,19.5
5/28/2019,7:00:19 PM,0,0.595,19.6
5/28/2019,8:00:19 PM,0,0.581,19.5
5/28/2019,9:00:19 PM,0,0.571,19.3
5/28/2019,10:00:19 PM,0,0.555,19.2
5/28/2019,11:00:19 PM,0,0.561,18.9
5/29/2019,12:00:19 AM,0,0.568,18.7
5/29/2019,1:00:19 AM,0,0.595,18.3
5/29/2019,2:00:19 AM,0,0.553,17.9
5/29/2019,3:00:19 AM,0,0.531,17.8
5/29/2019,4:00:19 AM,0,0.569,17.5
5/29/2019,5:00:19 AM,0,0.613,17.3
5/29/2019,6:00:19 AM,0,0.557,17.3
5/29/2019,7:00:19 AM,0,0.56,17.3
5/29/2019,8:00:19 AM,0,0.597,17.4
5/29/2019,9:00:19 AM,0,0.591,17.4
5/29/2019,10:00:19 AM,0,0.595,17.6
5/29/2019,11:00:19 AM,0,0.58,17.9
5/29/2019,12:00:19 PM,0,0.582,18.3
5/29/2019,1:00:19 PM,0,0.572,18.8
5/29/2019,2:00:19 PM,0,0.594,19.3
5/29/2019,3:00:19 PM,0,0.576,19.5
5/29/2019,4:00:19 PM,0,0.597,19.6
5/29/2019,5:00:19 PM,0,0.58,19.7
5/29/2019,6:00:19 PM,0,0.582,19.9
5/29/2019,7:00:19 PM,0,0.577,19.9
5/29/2019,8:00:19 PM,0,0.584,19.9
5/29/2019,9:00:19 PM,0,0.57,19.8
5/29/2019,10:00:19 PM,0,0.584,19.7
5/29/2019,11:00:19 PM,0,0.58,19.7
5/30/2019,12:00:19 AM,0,0.569,19.7
5/30/2019,1:00:19 AM,0,0.562,19.6
5/30/2019,2:00:19 AM,0,0.571,19.5
5/30/2019,3:00:19 AM,0,0.569,19.4
5/30/2019,4:00:19 AM,0,0.59,19.3
5/30/2019,5:00:19 AM,0,0.601,19
5/30/2019,6:00:19 AM,0,0.551,18.8
5/30/2019,7:00:19 AM,0,0.543,18.7
5/30/2019,8:00:19 AM,0,0.577,18.6
5/30/2019,9:00:19 AM,0,0.608,18.5
5/30/2019,10:00:19 AM,0,0.609,18.6
5/30/2019,11:00:19 AM,0,0.6,18.9
5/30/2019,12:00:19 PM,0,0.585,19.4
5/30/2019,1:00:19 PM,0,0.591,20
5/30/2019,2:00:19 PM,0,0.593,20.7
5/30/2019,3:00:19 PM,0,0.604,21.2
5/30/2019,4:00:19 PM,0,0.587,21.5
5/30/2019,5:00:19 PM,0,0.586,21.5
5/30/2019,6:00:19 PM,0,0.594,21.6
5/30/2019,7:00:19 PM,0,0.593,21.6
5/30/2019,8:00:19 PM,0,0.599,21.6
5/30/2019,9:00:19 PM,0,0.604,21.5
5/30/2019,10:00:19 PM,0,0.592,21.4
5/30/2019,11:00:19 PM,0,0.593,21.4
5/31/2019,12:00:19 AM,0,0.59,21.6
5/31/2019,1:00:19 AM,0,0.582,21.4
5/31/2019,2:00:19 AM,0,0.577,21.2
5/31/2019,3:00:19 AM,0,0.579,21.1
5/31/2019,4:00:19 AM,0,0.578,20.9
5/31/2019,5:00:19 AM,0,0.583,20.7
5/31/2019,6:00:19 AM,0,0.58,20.5
5/31/2019,7:00:19 AM,0,0.578,20.3
5/31/2019,8:00:19 AM,0,0.576,20.2
5/31/2019,9:00:19 AM,0,0.568,20.2
5/31/2019,10:00:19 AM,0,0.581,20.4
5/31/2019,11:00:19 AM,0,0.587,20.8
5/31/2019,12:00:19 PM,0,0.585,21.5
5/31/2019,1:00:19 PM,0,0.591,22.5
5/31/2019,2:00:19 PM,0,0.574,23.5
5/31/2019,3:00:19 PM,0,0.581,24.5
5/31/2019,4:00:19 PM,0,0.578,25
5/31/2019,5:00:19 PM,0,0.576,25.5
5/31/2019,6:00:19 PM,0,0.579,25.9
5/31/2019,7:00:19 PM,0,0.583,26.2
5/31/2019,8:00:19 PM,0,0.585,26
5/31/2019,9:00:19 PM,0,0.585,25.7
5/31/2019,10:00:19 PM,0,0.585,25
5/31/2019,11:00:19 PM,0,0.584,24.5
6/1/2019,12:00:19 AM,0,0.575,24.2
6/1/2019,1:00:19 AM,0,0.571,24
6/1/2019,2:00:19 AM,0,0.569,23.7
6/1/2019,3:00:19 AM,0,0.57,23.4
6/1/2019,4:00:19 AM,0,0.577,23.2
6/1/2019,5:00:19 AM,0,0.572,22.8
6/1/2019,6:00:19 AM,0,0.578,22.6
6/1/2019,7:00:19 AM,0,0.567,22.4
6/1/2019,8:00:19 AM,0,0.575,22.2
6/1/2019,9:00:19 AM,0,0.577,22.1
6/1/2019,10:00:19 AM,0,0.584,22
6/1/2019,11:00:19 AM,0,0.587,22
6/1/2019,12:00:19 PM,0,0.555,22.3
6/1/2019,1:00:19 PM,0,0.593,22.7
6/1/2019,2:00:19 PM,0,0.573,23.1
6/1/2019,3:00:19 PM,0,0.564,23.5
6/1/2019,4:00:19 PM,0,0.564,23.8
6/1/2019,5:00:19 PM,0,0.575,23.6
6/1/2019,6:00:19 PM,0,0.601,23.4
6/1/2019,7:00:19 PM,0,0.548,23.4
6/1/2019,8:00:19 PM,0,0.599,23.3
6/1/2019,9:00:19 PM,0,0.591,23.2
6/1/2019,10:00:19 PM,0,0.589,23
6/1/2019,11:00:19 PM,0,0.586,22.7
6/2/2019,12:00:19 AM,0,0.584,22.4
6/2/2019,1:00:19 AM,0,0.577,22.2
6/2/2019,2:00:19 AM,0,0.579,22
6/2/2019,3:00:19 AM,0,0.577,21.7
6/2/2019,4:00:19 AM,0,0.576,21.4
6/2/2019,5:00:19 AM,0,0.588,21.1
6/2/2019,6:00:19 AM,0,0.588,20.8
6/2/2019,7:00:19 AM,0,0.597,20.5
6/2/2019,8:00:19 AM,0,0.586,20.3
6/2/2019,9:00:19 AM,0,0.598,20.2
6/2/2019,10:00:19 AM,0,0.605,20.3
6/2/2019,11:00:19 AM,0,0.601,20.7
6/2/2019,12:00:19 PM,0,0.593,21.2
6/2/2019,1:00:19 PM,0,0.59,21.7
6/2/2019,2:00:19 PM,0,0.586,22.2
6/2/2019,3:00:19 PM,0,0.599,22.6
6/2/2019,4:00:19 PM,0,0.59,22.8
6/2/2019,5:00:19 PM,0,0.573,22.9
6/2/2019,6:00:19 PM,0,0.585,22.9
6/2/2019,7:00:19 PM,0,0.576,22.9
6/2/2019,8:00:19 PM,0,0.58,22.7
6/2/2019,9:00:19 PM,0,0.579,22.5
6/2/2019,10:00:19 PM,0,0.581,22.1
6/2/2019,11:00:19 PM,0,0.591,21.8
6/3/2019,12:00:19 AM,0,0.594,21.4
6/3/2019,1:00:19 AM,0,0.587,21
6/3/2019,2:00:19 AM,0,0.588,20.6
6/3/2019,3:00:19 AM,0,0.594,20.1
6/3/2019,4:00:19 AM,0,0.592,19.8
6/3/2019,5:00:19 AM,0,0.584,19.5
6/3/2019,6:00:19 AM,0,0.583,19.2
6/3/2019,7:00:19 AM,0,0.596,19
6/3/2019,8:00:19 AM,0,0.594,18.9
6/3/2019,9:00:19 AM,0,0.584,18.9
6/3/2019,10:00:19 AM,0,0.574,18.9
6/3/2019,11:00:19 AM,0,0.572,19
6/3/2019,12:00:19 PM,0,0.565,19.4
6/3/2019,1:00:19 PM,0,0.582,19.9
6/3/2019,2:00:19 PM,0,0.575,20.6
6/3/2019,3:00:19 PM,0,0.579,21.2
6/3/2019,4:00:19 PM,0,0.571,21.5
6/3/2019,5:00:19 PM,0,0.57,21.7
6/3/2019,6:00:19 PM,0,0.57,21.7
6/3/2019,7:00:19 PM,0,0.565,21.7
6/3/2019,8:00:19 PM,0,0.56,21.6
6/3/2019,9:00:19 PM,0,0.569,21.3
6/3/2019,10:00:19 PM,0,0.567,21
6/3/2019,11:00:19 PM,0,0.569,20.8
6/4/2019,12:00:19 AM,0,0.571,20.5
6/4/2019,1:00:19 AM,0,0.557,20.2
6/4/2019,2:00:19 AM,0,0.563,19.9
6/4/2019,3:00:19 AM,0,0.565,19.7
6/4/2019,4:00:19 AM,0,0.561,19.4
6/4/2019,5:00:19 AM,0,0.551,19.2
6/4/2019,6:00:19 AM,0,0.552,19.1
6/4/2019,7:00:19 AM,0,0.559,19
6/4/2019,8:00:19 AM,0,0.553,19
6/4/2019,9:00:19 AM,0,0.56,19.1
6/4/2019,10:00:19 AM,0,0.571,19.2
6/4/2019,11:00:19 AM,0,0.555,19.1
6/4/2019,12:00:19 PM,0,0.552,19
6/4/2019,1:00:19 PM,0,0.554,18.9
6/4/2019,2:00:19 PM,0,0.538,19.1
6/4/2019,3:00:19 PM,0,0.516,19.8
6/4/2019,4:00:19 PM,0,0.557,20.6
6/4/2019,5:00:19 PM,0,0.555,21.3
6/4/2019,6:00:19 PM,0,0.553,21.8
6/4/2019,7:00:19 PM,0,0.554,22.1
6/4/2019,8:00:19 PM,0,0.561,22.1
6/4/2019,9:00:19 PM,0,0.579,22
6/4/2019,10:00:19 PM,0,0.568,21.8
6/4/2019,11:00:19 PM,0,0.565,21.7
6/5/2019,12:00:19 AM,0,0.55,21.4
6/5/2019,1:00:19 AM,0,0.554,21.1
6/5/2019,2:00:19 AM,0,0.547,21
6/5/2019,3:00:19 AM,0,0.611,21
6/5/2019,4:00:19 AM,0,0.58,20.9
6/5/2019,5:00:19 AM,0,0.588,20.6
6/5/2019,6:00:19 AM,0,0.579,20.3
6/5/2019,7:00:19 AM,0,0.6,20.2
6/5/2019,8:00:19 AM,0,0.583,20.1
6/5/2019,9:00:19 AM,0,0.614,20.1
6/5/2019,10:00:19 AM,0,0.609,20.4
6/5/2019,11:00:19 AM,0,0.606,20.7
6/5/2019,12:00:19 PM,0,0.618,21.1
6/5/2019,1:00:19 PM,0,0.605,21.8
6/5/2019,2:00:19 PM,0,0.599,22.4
6/5/2019,3:00:19 PM,0,0.609,22.9
6/5/2019,4:00:19 PM,0,0.615,23
6/5/2019,5:00:19 PM,0,0.596,23.3
6/5/2019,6:00:19 PM,0,0.621,23.2
6/5/2019,7:00:19 PM,0,0.605,22.5
6/5/2019,8:00:19 PM,0,0.619,22.1
6/5/2019,9:00:19 PM,0,0.592,22
